date,Open,Close
2021-04-28,3217.2099609375,3181.469970703125
2021-04-29,3184.75,3174.070068359375
2021-04-30,3176.429931640625,3147.860107421875
2021-05-03,3149.050048828125,3127.199951171875
2021-05-04,3131.389892578125,3147.3701171875
2021-05-06,3147.719970703125,3160.429931640625
2021-05-07,3179.6298828125,3197.199951171875
2021-05-10,3201.4599609375,3249.300048828125
2021-05-11,3239.919921875,3209.429931640625
2021-05-12,3209.360107421875,3161.659912109375
2021-05-13,3146.969970703125,3122.110107421875
2021-05-14,3131.35009765625,3153.320068359375
2021-05-17,3163.2099609375,3134.52001953125
2021-05-18,3135.3798828125,3173.050048828125
2021-05-20,3174.530029296875,3162.280029296875
2021-05-21,3171.909912109375,3156.419921875
2021-05-24,3155.909912109375,3144.300048828125
2021-05-25,3152.929931640625,3171.320068359375
2021-05-26,3171.909912109375,3168.429931640625
2021-05-27,3170.840087890625,3165.510009765625
2021-05-28,3172.090087890625,3188.72998046875
2021-05-31,3192.06005859375,3203.919921875
2021-06-01,3207.1201171875,3221.8701171875
2021-06-02,3224.39990234375,3224.22998046875
2021-06-03,3224.9599609375,3247.429931640625
2021-06-04,3246.169921875,3240.080078125
2021-06-07,3244.590087890625,3252.1201171875
2021-06-08,3251.830078125,3247.830078125
2021-06-09,3245.080078125,3216.179931640625
2021-06-10,3216.93994140625,3224.639892578125
2021-06-11,3226.97998046875,3249.320068359375
2021-06-14,3249.60009765625,3252.1298828125
2021-06-15,3253.169921875,3258.6298828125
2021-06-16,3259.06005859375,3278.679931640625
2021-06-17,3276.199951171875,3264.9599609375
2021-06-18,3265.679931640625,3267.929931640625
2021-06-21,3264.179931640625,3240.7900390625
2021-06-22,3245.7900390625,3263.8798828125
2021-06-23,3265.72998046875,3276.18994140625
2021-06-24,3281.469970703125,3286.10009765625
2021-06-25,3289.179931640625,3302.840087890625
2021-06-28,3305.4599609375,3301.889892578125
2021-06-29,3305.260009765625,3286.679931640625
2021-06-30,3288.6298828125,3296.679931640625
2021-07-01,3297.919921875,3282.06005859375
2021-07-02,3282.81005859375,3281.780029296875
2021-07-05,3285.2900390625,3293.2099609375
2021-07-06,3295.43994140625,3305.2099609375
2021-07-07,3303.590087890625,3285.340087890625
2021-07-08,3287.679931640625,3252.679931640625
2021-07-09,3245.52001953125,3217.949951171875
2021-07-12,3227.510009765625,3246.469970703125
2021-07-13,3253.239990234375,3271.3798828125
2021-07-14,3270.090087890625,3264.81005859375
2021-07-15,3269.330078125,3286.219970703125
2021-07-16,3282.889892578125,3276.909912109375
2021-07-19,3258.8701171875,3244.0400390625
2021-07-20,3223.239990234375,3232.699951171875
2021-07-21,3251.1298828125,3215.909912109375
2021-07-22,3235.169921875,3250.2099609375
2021-07-23,3253.43994140625,3254.419921875
2021-07-26,3265.989990234375,3224.949951171875
2021-07-27,3244.429931640625,3232.530029296875
2021-07-28,3226.06005859375,3236.860107421875
2021-07-29,3248.489990234375,3242.64990234375
2021-07-30,3234.3701171875,3202.320068359375
2021-08-02,3218.419921875,3223.0400390625
2021-08-03,3221.570068359375,3237.139892578125
2021-08-04,3246.64990234375,3280.3798828125
2021-08-05,3283.25,3276.1298828125
2021-08-06,3277.06005859375,3270.360107421875
2021-08-09,3258.10009765625,3260.419921875
2021-08-10,3272.43994140625,3243.18994140625
2021-08-11,3235.360107421875,3220.6201171875
2021-08-12,3213.580078125,3208.3798828125
2021-08-13,3205.75,3171.2900390625
2021-08-17,3169.739990234375,3143.090087890625
2021-08-18,3141.97998046875,3158.929931640625
2021-08-19,3140.010009765625,3097.830078125
2021-08-20,3111.10009765625,3060.510009765625
2021-08-23,3086.81005859375,3090.2099609375
2021-08-24,3119.699951171875,3138.300048828125
2021-08-25,3148.1298828125,3146.81005859375
2021-08-26,3151.300048828125,3128.530029296875
2021-08-27,3116.2900390625,3133.89990234375
2021-08-30,3160.8701171875,3144.18994140625
2021-08-31,3144.489990234375,3199.27001953125
2021-09-01,3195.669921875,3207.02001953125
2021-09-02,3198.030029296875,3175.85009765625
2021-09-03,3189.7099609375,3201.06005859375
2021-09-06,3196.300048828125,3203.330078125
2021-09-07,3200.070068359375,3187.419921875
2021-09-08,3178.739990234375,3162.989990234375
2021-09-09,3146.639892578125,3114.699951171875
2021-09-10,3121.090087890625,3125.760009765625
2021-09-13,3117.35009765625,3127.860107421875
2021-09-14,3137.320068359375,3148.830078125
2021-09-15,3147.2099609375,3153.39990234375
2021-09-16,3165.3798828125,3130.090087890625
2021-09-17,3127.75,3140.510009765625
2021-09-23,3123.639892578125,3127.580078125
2021-09-24,3140.72998046875,3125.239990234375
2021-09-27,3121.699951171875,3133.639892578125
2021-09-28,3133.39990234375,3097.919921875
2021-09-29,3055.5,3060.27001953125
2021-09-30,3054.8701171875,3068.820068359375
2021-10-01,3056.2099609375,3019.179931640625
2021-10-05,2998.169921875,2962.169921875
2021-10-06,2986.06005859375,2908.31005859375
2021-10-07,2936.8701171875,2959.4599609375
2021-10-08,2977.820068359375,2956.300048828125
2021-10-12,2950.219970703125,2916.3798828125
2021-10-13,2913.340087890625,2944.409912109375
2021-10-14,2968.8701171875,2988.639892578125
2021-10-15,3012.6201171875,3015.06005859375
2021-10-18,3017.47998046875,3006.679931640625
2021-10-19,3022.22998046875,3029.0400390625
2021-10-20,3043.1298828125,3013.1298828125
2021-10-21,3012.280029296875,3007.330078125
2021-10-22,3005.360107421875,3006.159912109375
2021-10-25,3001.10009765625,3020.5400390625
2021-10-26,3039.820068359375,3049.080078125
2021-10-27,3045.830078125,3025.489990234375
2021-10-28,3023.169921875,3009.550048828125
2021-10-29,3025.669921875,2970.679931640625
2021-11-01,2984.179931640625,2978.93994140625
2021-11-02,2995.580078125,3013.489990234375
2021-11-03,3020.360107421875,2975.7099609375
2021-11-04,3000.919921875,2983.219970703125
2021-11-05,3003.530029296875,2969.27001953125
2021-11-08,2965.360107421875,2960.199951171875
2021-11-09,2958.14990234375,2962.4599609375
2021-11-10,2947.4599609375,2930.169921875
2021-11-11,2911.409912109375,2924.919921875
2021-11-12,2945.949951171875,2968.800048828125
2021-11-15,2989.679931640625,2999.52001953125
2021-11-16,2995.679931640625,2997.2099609375
2021-11-17,3004.02001953125,2962.419921875
2021-11-18,2959.260009765625,2947.3798828125
2021-11-19,2951.06005859375,2971.02001953125
2021-11-22,2983.3798828125,3013.25
2021-11-23,3013.159912109375,2997.330078125
2021-11-24,3006.340087890625,2994.2900390625
2021-11-25,2996.739990234375,2980.27001953125
2021-11-26,2973.0400390625,2936.43994140625
2021-11-29,2906.14990234375,2909.320068359375
2021-11-30,2932.7099609375,2839.010009765625
2021-12-01,2860.1201171875,2899.719970703125
2021-12-02,2874.639892578125,2945.27001953125
2021-12-03,2935.929931640625,2968.330078125
2021-12-06,2954.820068359375,2973.25
2021-12-07,2973.840087890625,2991.719970703125
2021-12-08,3017.929931640625,3001.800048828125
2021-12-09,3007.0,3029.570068359375
2021-12-10,3008.699951171875,3010.22998046875
2021-12-13,3019.669921875,3001.659912109375
2021-12-14,2983.949951171875,2987.949951171875
2021-12-15,2979.830078125,2989.389892578125
2021-12-16,3013.260009765625,3006.409912109375
2021-12-17,2985.199951171875,3017.72998046875
2021-12-20,3001.330078125,2963.0
2021-12-21,2981.669921875,2975.030029296875
2021-12-22,2993.5,2984.47998046875
2021-12-23,2998.02001953125,2998.169921875
2021-12-24,3009.47998046875,3012.429931640625
2021-12-27,3013.93994140625,2999.550048828125
2021-12-28,3006.77001953125,3020.239990234375
2021-12-29,3002.89990234375,2993.2900390625
2021-12-30,2999.75,2977.64990234375
2022-01-04,2991.969970703125,2989.239990234375
2022-01-05,2984.050048828125,2953.969970703125
2022-01-06,2925.39990234375,2920.530029296875
2022-01-07,2933.780029296875,2954.889892578125
2022-01-10,2947.3701171875,2926.719970703125
2022-01-11,2930.929931640625,2927.3798828125
2022-01-12,2950.780029296875,2972.47998046875
2022-01-13,2979.909912109375,2962.090087890625
2022-01-14,2937.610107421875,2921.919921875
2022-01-17,2918.550048828125,2890.10009765625
2022-01-18,2898.97998046875,2864.239990234375
2022-01-19,2840.340087890625,2842.280029296875
2022-01-20,2842.280029296875,2862.679931640625
2022-01-21,2837.489990234375,2834.2900390625
2022-01-24,2823.760009765625,2792.0
2022-01-25,2786.409912109375,2720.389892578125
2022-01-26,2729.75,2709.239990234375
2022-01-27,2709.239990234375,2614.489990234375
2022-01-28,2617.8701171875,2663.340087890625
2022-02-03,2706.340087890625,2707.820068359375
2022-02-04,2714.830078125,2750.260009765625
2022-02-07,2750.699951171875,2745.06005859375
2022-02-08,2767.760009765625,2746.469970703125
2022-02-09,2772.6298828125,2768.85009765625
2022-02-10,2787.43994140625,2771.929931640625
2022-02-11,2739.139892578125,2747.7099609375
2022-02-14,2715.10009765625,2704.47998046875
2022-02-15,2712.449951171875,2676.5400390625
2022-02-16,2719.610107421875,2729.679931640625
2022-02-17,2735.110107421875,2744.090087890625
2022-02-18,2714.52001953125,2744.52001953125
2022-02-21,2706.64990234375,2743.800048828125
2022-02-22,2705.080078125,2706.7900390625
2022-02-23,2727.429931640625,2719.530029296875
2022-02-24,2689.280029296875,2648.800048828125
2022-02-25,2678.469970703125,2676.760009765625
2022-02-28,2663.0,2699.179931640625
2022-03-02,2698.31005859375,2703.52001953125
2022-03-03,2729.860107421875,2747.080078125
2022-03-04,2736.580078125,2713.429931640625
2022-03-07,2680.169921875,2651.31005859375
2022-03-08,2617.330078125,2622.39990234375
2022-03-10,2660.860107421875,2680.320068359375
2022-03-11,2665.949951171875,2661.280029296875
2022-03-14,2654.929931640625,2645.64990234375
2022-03-15,2630.31005859375,2621.530029296875
2022-03-16,2649.85009765625,2659.22998046875
2022-03-17,2703.27001953125,2694.510009765625
2022-03-18,2695.639892578125,2707.02001953125
2022-03-21,2717.81005859375,2686.050048828125
2022-03-22,2686.679931640625,2710.0
2022-03-23,2727.1201171875,2735.050048828125
2022-03-24,2716.25,2729.659912109375
2022-03-25,2740.830078125,2729.97998046875
2022-03-28,2721.219970703125,2729.56005859375
2022-03-29,2745.6201171875,2741.070068359375
2022-03-30,2758.31005859375,2746.739990234375
2022-03-31,2743.239990234375,2757.64990234375
2022-04-01,2745.85009765625,2739.85009765625
2022-04-04,2729.860107421875,2757.89990234375
2022-04-05,2765.5,2759.199951171875
2022-04-06,2739.070068359375,2735.030029296875
2022-04-07,2714.699951171875,2695.860107421875
2022-04-08,2706.639892578125,2700.389892578125
2022-04-11,2687.5400390625,2693.10009765625
2022-04-12,2674.169921875,2666.760009765625
2022-04-13,2677.530029296875,2716.489990234375
2022-04-14,2719.340087890625,2716.7099609375
2022-04-15,2695.52001953125,2696.06005859375
2022-04-18,2685.0400390625,2693.2099609375
2022-04-19,2707.760009765625,2718.889892578125
2022-04-20,2718.489990234375,2718.68994140625
2022-04-21,2725.7099609375,2728.2099609375
2022-04-22,2704.719970703125,2704.7099609375
2022-04-25,2676.669921875,2657.1298828125
2022-04-26,2674.0,2668.31005859375
2022-04-27,2630.580078125,2639.06005859375
2022-04-28,2656.5400390625,2667.489990234375
2022-04-29,2669.179931640625,2695.050048828125
2022-05-02,2669.2099609375,2687.449951171875
2022-05-03,2690.159912109375,2680.4599609375
2022-05-04,2690.449951171875,2677.570068359375
2022-05-06,2650.889892578125,2644.510009765625
2022-05-10,2590.1298828125,2596.56005859375
2022-05-11,2586.52001953125,2592.27001953125
2022-05-12,2569.5,2550.080078125
2022-05-13,2570.010009765625,2604.239990234375
2022-05-16,2624.68994140625,2596.580078125
2022-05-17,2603.580078125,2620.43994140625
2022-05-18,2634.75,2625.97998046875
2022-05-19,2576.239990234375,2592.340087890625
2022-05-20,2605.780029296875,2639.2900390625
2022-05-23,2651.6298828125,2647.3798828125
2022-05-24,2638.93994140625,2605.8701171875
2022-05-25,2621.75,2617.219970703125
2022-05-26,2616.989990234375,2612.449951171875
2022-05-27,2640.75,2638.050048828125
2022-05-30,2662.31005859375,2669.659912109375
2022-05-31,2666.8798828125,2685.89990234375
2022-06-02,2670.739990234375,2658.989990234375
2022-06-03,2679.570068359375,2670.64990234375
2022-06-07,2659.27001953125,2626.340087890625
2022-06-08,2633.530029296875,2626.14990234375
2022-06-09,2618.919921875,2625.43994140625
2022-06-10,2596.3701171875,2595.8701171875
2022-06-13,2550.2099609375,2504.510009765625
2022-06-14,2472.9599609375,2492.969970703125
2022-06-15,2490.010009765625,2447.3798828125
2022-06-16,2481.659912109375,2451.409912109375
2022-06-17,2409.719970703125,2440.929931640625
2022-06-20,2449.889892578125,2391.030029296875
2022-06-21,2402.989990234375,2408.929931640625
2022-06-22,2417.110107421875,2342.81005859375
2022-06-23,2347.840087890625,2314.320068359375
2022-06-24,2327.110107421875,2366.60009765625
2022-06-27,2383.199951171875,2401.919921875
2022-06-28,2405.199951171875,2422.090087890625
2022-06-29,2387.10009765625,2377.989990234375
2022-06-30,2368.570068359375,2332.639892578125
2022-07-01,2342.919921875,2305.419921875
2022-07-04,2310.72998046875,2300.340087890625
2022-07-05,2322.110107421875,2341.780029296875
2022-07-06,2330.110107421875,2292.010009765625
2022-07-07,2308.969970703125,2334.27001953125
2022-07-08,2352.489990234375,2350.610107421875
2022-07-11,2357.429931640625,2340.27001953125
2022-07-12,2330.8798828125,2317.760009765625
2022-07-13,2324.449951171875,2328.610107421875
2022-07-14,2316.409912109375,2322.320068359375
2022-07-15,2335.1201171875,2330.97998046875
2022-07-18,2350.47998046875,2375.25
2022-07-19,2367.52001953125,2370.969970703125
2022-07-20,2406.2900390625,2386.85009765625
2022-07-21,2387.909912109375,2409.159912109375
2022-07-22,2405.3701171875,2393.139892578125
2022-07-25,2385.64990234375,2403.68994140625
2022-07-26,2397.27001953125,2412.9599609375
2022-07-27,2412.52001953125,2415.530029296875
2022-07-28,2437.570068359375,2435.27001953125
2022-07-29,2453.530029296875,2451.5
2022-08-01,2444.050048828125,2452.25
2022-08-02,2451.0,2439.6201171875
2022-08-03,2438.56005859375,2461.449951171875
2022-08-04,2478.43994140625,2473.110107421875
2022-08-05,2481.429931640625,2490.800048828125
2022-08-08,2481.169921875,2493.10009765625
2022-08-09,2493.570068359375,2503.4599609375
2022-08-10,2493.699951171875,2480.8798828125
2022-08-11,2507.739990234375,2523.780029296875
2022-08-12,2519.659912109375,2527.93994140625
2022-08-16,2543.050048828125,2533.52001953125
2022-08-17,2536.570068359375,2516.469970703125
2022-08-18,2499.300048828125,2508.050048828125
2022-08-19,2510.719970703125,2492.68994140625
2022-08-22,2467.3798828125,2462.5
2022-08-23,2449.31005859375,2435.340087890625
2022-08-24,2446.179931640625,2447.449951171875
2022-08-25,2459.7900390625,2477.260009765625
2022-08-26,2489.139892578125,2481.030029296875
2022-08-29,2432.06005859375,2426.889892578125
2022-08-30,2441.2099609375,2450.929931640625
2022-08-31,2433.469970703125,2472.050048828125
2022-09-01,2443.0,2415.610107421875
2022-09-02,2427.699951171875,2409.409912109375
2022-09-05,2410.070068359375,2403.679931640625
2022-09-06,2409.719970703125,2410.02001953125
2022-09-07,2395.659912109375,2376.4599609375
2022-09-08,2393.27001953125,2384.280029296875
2022-09-13,2418.590087890625,2449.5400390625
2022-09-14,2390.469970703125,2411.419921875
2022-09-15,2416.010009765625,2401.830078125
2022-09-16,2387.56005859375,2382.780029296875
2022-09-19,2388.72998046875,2355.659912109375
2022-09-20,2373.639892578125,2367.85009765625
2022-09-21,2351.5400390625,2347.2099609375
2022-09-22,2319.699951171875,2332.31005859375
2022-09-23,2331.330078125,2290.0
2022-09-26,2260.800048828125,2220.93994140625
2022-09-27,2224.389892578125,2223.860107421875
2022-09-28,2206.14990234375,2169.2900390625
2022-09-29,2197.75,2170.929931640625
2022-09-30,2161.110107421875,2155.489990234375
2022-10-04,2189.510009765625,2209.3798828125
2022-10-05,2248.85009765625,2215.219970703125
2022-10-06,2230.429931640625,2237.860107421875
2022-10-07,2217.840087890625,2232.840087890625
2022-10-11,2193.02001953125,2192.070068359375
2022-10-12,2191.35009765625,2202.469970703125
2022-10-13,2198.2900390625,2162.8701171875
2022-10-14,2200.659912109375,2212.550048828125
2022-10-17,2187.169921875,2219.7099609375
2022-10-18,2249.14990234375,2249.949951171875
2022-10-19,2249.35009765625,2237.43994140625
2022-10-20,2225.530029296875,2218.090087890625
2022-10-21,2210.590087890625,2213.1201171875
2022-10-24,2248.260009765625,2236.159912109375
2022-10-25,2237.0400390625,2235.070068359375
2022-10-26,2240.699951171875,2249.56005859375
2022-10-27,2266.070068359375,2288.780029296875
2022-10-28,2276.72998046875,2268.39990234375
2022-10-31,2293.75,2293.610107421875
2022-11-01,2301.580078125,2335.219970703125
2022-11-02,2326.050048828125,2336.8701171875
2022-11-03,2297.449951171875,2329.169921875
2022-11-04,2325.85009765625,2348.429931640625
2022-11-07,2360.219970703125,2371.7900390625
2022-11-08,2387.199951171875,2399.0400390625
2022-11-09,2408.5400390625,2424.409912109375
2022-11-10,2405.77001953125,2402.22998046875
2022-11-11,2466.89990234375,2483.159912109375
2022-11-14,2485.179931640625,2474.64990234375
2022-11-15,2482.760009765625,2480.330078125
2022-11-16,2487.0,2477.449951171875
2022-11-17,2466.5,2442.89990234375
2022-11-18,2448.1298828125,2444.47998046875
2022-11-21,2446.050048828125,2419.5
2022-11-22,2405.9599609375,2405.27001953125
2022-11-23,2424.360107421875,2418.010009765625
2022-11-24,2437.510009765625,2441.330078125
2022-11-25,2442.2099609375,2437.860107421875
2022-11-28,2425.050048828125,2408.27001953125
2022-11-29,2405.5400390625,2433.389892578125
2022-11-30,2424.43994140625,2472.530029296875
2022-12-01,2501.429931640625,2479.840087890625
2022-12-02,2471.5,2434.330078125
2022-12-05,2442.169921875,2419.320068359375
2022-12-06,2397.699951171875,2393.159912109375
2022-12-07,2385.8701171875,2382.81005859375
2022-12-08,2386.89990234375,2371.080078125
2022-12-09,2382.72998046875,2389.0400390625
2022-12-12,2373.580078125,2373.02001953125
2022-12-13,2385.050048828125,2372.39990234375
2022-12-14,2380.81005859375,2399.25
2022-12-15,2383.830078125,2360.969970703125
2022-12-16,2329.75,2360.02001953125
2022-12-19,2350.780029296875,2352.169921875
2022-12-20,2344.72998046875,2333.2900390625
2022-12-21,2346.389892578125,2328.949951171875
2022-12-22,2340.0,2356.72998046875
2022-12-23,2325.860107421875,2313.68994140625
2022-12-26,2312.5400390625,2317.139892578125
2022-12-27,2327.52001953125,2332.7900390625
2022-12-28,2296.449951171875,2280.449951171875
2022-12-29,2265.72998046875,2236.39990234375
2023-01-02,2249.949951171875,2225.669921875
2023-01-03,2230.97998046875,2218.679931640625
2023-01-04,2205.97998046875,2255.97998046875
2023-01-05,2268.199951171875,2264.64990234375
2023-01-06,2253.39990234375,2289.969970703125
2023-01-09,2315.8701171875,2350.18994140625
2023-01-10,2348.0400390625,2351.31005859375
2023-01-11,2364.050048828125,2359.530029296875
2023-01-12,2376.719970703125,2365.10009765625
2023-01-13,2377.340087890625,2386.090087890625
2023-01-16,2390.06005859375,2399.860107421875
2023-01-17,2400.919921875,2379.389892578125
2023-01-18,2380.360107421875,2368.320068359375
2023-01-19,2354.56005859375,2380.340087890625
2023-01-20,2380.0,2395.260009765625
2023-01-25,2426.580078125,2428.570068359375
2023-01-26,2436.179931640625,2468.64990234375
2023-01-27,2474.52001953125,2484.02001953125
2023-01-30,2484.639892578125,2450.469970703125
2023-01-31,2449.919921875,2425.080078125
2023-02-01,2446.030029296875,2449.800048828125
2023-02-02,2481.93994140625,2468.8798828125
2023-02-03,2466.5400390625,2480.39990234375
2023-02-06,2461.820068359375,2438.18994140625
2023-02-07,2440.139892578125,2451.7099609375
2023-02-08,2469.419921875,2483.639892578125
2023-02-09,2470.659912109375,2481.52001953125
2023-02-10,2470.64990234375,2469.72998046875
2023-02-13,2461.9599609375,2452.699951171875
2023-02-14,2471.330078125,2465.639892578125
2023-02-15,2473.090087890625,2427.89990234375
2023-02-16,2444.06005859375,2475.47998046875
2023-02-17,2447.659912109375,2451.2099609375
2023-02-20,2453.25,2455.1201171875
2023-02-21,2457.510009765625,2458.9599609375
2023-02-22,2430.8701171875,2417.679931640625
2023-02-23,2430.010009765625,2439.090087890625
2023-02-24,2442.489990234375,2423.610107421875
2023-02-27,2405.419921875,2402.639892578125
2023-02-28,2417.580078125,2412.85009765625
2023-03-02,2414.610107421875,2427.85009765625
2023-03-03,2438.72998046875,2432.070068359375
2023-03-06,2452.4599609375,2462.6201171875
2023-03-07,2457.0400390625,2463.35009765625
2023-03-08,2435.580078125,2431.909912109375
2023-03-09,2440.7900390625,2419.090087890625
2023-03-10,2389.820068359375,2394.590087890625
2023-03-13,2400.449951171875,2410.60009765625
2023-03-14,2390.360107421875,2348.969970703125
2023-03-15,2380.090087890625,2379.719970703125
2023-03-16,2357.97998046875,2377.909912109375
2023-03-17,2403.699951171875,2395.68994140625
2023-03-20,2391.8701171875,2379.199951171875
2023-03-21,2396.5400390625,2388.35009765625
2023-03-22,2411.25,2416.9599609375
2023-03-23,2398.27001953125,2424.47998046875
2023-03-24,2421.27001953125,2414.9599609375
2023-03-27,2423.93994140625,2409.219970703125
2023-03-28,2418.68994140625,2434.93994140625
2023-03-29,2432.6298828125,2443.919921875
2023-03-30,2452.969970703125,2453.159912109375
2023-03-31,2459.93994140625,2476.860107421875
2023-04-03,2485.81005859375,2472.340087890625
2023-04-04,2475.8701171875,2480.510009765625
2023-04-05,2482.610107421875,2495.2099609375
2023-04-06,2488.0,2459.22998046875
2023-04-07,2478.639892578125,2490.409912109375
2023-04-10,2491.679931640625,2512.080078125
2023-04-11,2523.330078125,2547.860107421875
2023-04-12,2546.360107421875,2550.639892578125
2023-04-13,2534.7099609375,2561.659912109375
2023-04-14,2580.10009765625,2571.489990234375
2023-04-17,2570.300048828125,2575.909912109375
2023-04-18,2582.22998046875,2571.090087890625
2023-04-19,2570.06005859375,2575.080078125
2023-04-20,2566.06005859375,2563.110107421875
2023-04-21,2556.699951171875,2544.39990234375
2023-04-24,2538.360107421875,2523.5
2023-04-25,2531.35009765625,2489.02001953125
2023-04-26,2489.489990234375,2484.830078125
2023-04-27,2484.31005859375,2495.81005859375
2023-04-28,2511.7900390625,2501.530029296875
2023-05-02,2504.010009765625,2524.389892578125
2023-05-03,2510.18994140625,2501.39990234375
2023-05-04,2494.820068359375,2500.93994140625
2023-05-08,2518.530029296875,2513.2099609375
2023-05-09,2512.340087890625,2510.06005859375
2023-05-10,2505.9599609375,2496.510009765625
2023-05-11,2505.570068359375,2491.0
2023-05-12,2487.35009765625,2475.419921875
2023-05-15,2469.800048828125,2479.35009765625
2023-05-16,2494.39990234375,2480.239990234375
2023-05-17,2479.64990234375,2494.659912109375
2023-05-18,2511.090087890625,2515.39990234375
2023-05-19,2530.830078125,2537.7900390625
2023-05-22,2540.030029296875,2557.080078125
2023-05-23,2565.800048828125,2567.550048828125
2023-05-24,2557.110107421875,2567.449951171875
2023-05-25,2570.639892578125,2554.68994140625
2023-05-26,2561.93994140625,2558.81005859375
2023-05-30,2582.409912109375,2585.52001953125
2023-05-31,2586.030029296875,2577.1201171875
2023-06-01,2572.56005859375,2569.169921875
2023-06-02,2586.27001953125,2601.360107421875
2023-06-05,2617.429931640625,2615.409912109375
2023-06-07,2623.4599609375,2615.60009765625
2023-06-08,2609.2099609375,2610.85009765625
2023-06-09,2624.14990234375,2641.159912109375
2023-06-12,2647.489990234375,2629.35009765625
2023-06-13,2644.429931640625,2637.949951171875
2023-06-14,2640.81005859375,2619.080078125
2023-06-15,2629.239990234375,2608.5400390625
2023-06-16,2623.570068359375,2625.7900390625
2023-06-19,2618.06005859375,2609.5
2023-06-20,2602.830078125,2604.909912109375
2023-06-21,2599.18994140625,2582.6298828125
2023-06-22,2575.64990234375,2593.699951171875
2023-06-23,2599.0400390625,2570.10009765625
2023-06-26,2568.64990234375,2582.199951171875
2023-06-27,2581.02001953125,2581.389892578125
2023-06-28,2590.52001953125,2564.18994140625
2023-06-29,2564.02001953125,2550.02001953125
2023-06-30,2558.429931640625,2564.280029296875
2023-07-03,2580.889892578125,2602.469970703125
2023-07-04,2604.719970703125,2593.31005859375
2023-07-05,2593.469970703125,2579.0
2023-07-06,2574.75,2556.2900390625
2023-07-07,2547.409912109375,2526.7099609375
